Id	Desc
CAT_000328_e193_d1	Pièce sig., avec deux mots aut. sig. par Claude de Bullion (le célèbre mi nistre); Paris, 28 août 1613, 1/2 p.in-fol. Légèrement tachée d'humidité.
CAT_000328_e194_d1	Let. sig., contresignée par Hugues de Lionne, au prince Maximilien de Bavière ; St-Germain-en-Laye, 27 avril 1665, 1 p.in-fol.
CAT_000328_e195_d1	Pièce sig., comme comte de Provence, Brunoy, 1784. 2/3 de p.in-fol. Fripée.
CAT_000328_e196_d1	L. a. s. à sa soeur Frédérique, épouse du prince Henri Radziwill; Sundhûtte (Silésie), 1er août (1806), 1 p. 1/2in-8.
CAT_000328_e197_d1	L. a. s. à son père; Bruxelles, 4 janvier 1837, 2 p.in-4. Fripée.
CAT_000328_e198_d1	L. a. s. au maréchal Soult, avec apostille sig. de ce dernier; Montauban, 19 avril 1814, 12 p.in-fol.
CAT_000328_e199_d1	Firman original de Mahomet IV; (1654).-3 p.in-fol., avec traduction aut., en français, de Ruffin, faite en 1786.
CAT_000328_e200_d1	L. a. s., en français, à la princesse Clémentine d'Orléans, fille de Louis-Philippe; Lisbonne, 13 oct. 1839, 8 p. pl. in-8. Rare.
CAT_000328_e201_d1	Pièce sig. sur vélin, comme régente, Saint-Cloud, 2 oct. 1813, in-fol. obl. Coupée dans la marge du bas
CAT_000328_e202_d1	Pièce sig. en français, sur vélin, Vienne, 2 janv. 1779, 7 p.in-fol.
CAT_000328_e203_d1	Let. sig. au cardinal de Rohan, archévêque de Besançon; Madrid, 1er mars 1831, 2/3 de p.in-fol.
CAT_000328_e204_d1	Pièce sig. ; camp de Verdun, 23 novembre 1626, 1 p.in-fol. Un peu fripée.
CAT_000328_e205_d1	L. a. s. à Pauline Du Chambge, 1 p.in-8. Jolie lettre.
CAT_000328_e206_d1	L. a. s. à M. Husson; Yerres, près Montgeron, 2 juillet, 1 p.in-8.
CAT_000328_e207_d1	Let. sig.; Quartier général de Besançon, 14 déc. 1813, 2 p.in-fol.
CAT_000328_e208_d1	L. a. s. à M. Bonnefous; Paris, 28 floréal an XII (18 mai 1804), 3 p. 1/4in-4. Belle lettre.
CAT_000328_e209_d1	L. a. s.; Châtel-Guyon, 10 août, 1 p.in-8.
CAT_000328_e210_d1	Let. sig., en français; Munich, 23 mai 1812, 1/4 de p.in-4.
CAT_000328_e211_d1	L. a. s., au duc de Parme, Alexandre Farnèse, gouverneur des Pays-Bas; Paris, 26 janv 1589, 1 p.in-fol., cachet. Un peu tachée et montée
CAT_000328_e212_d1	Let. sig. avec la souscript. aut., en français, au lieutenant-général de Folleville; Paris, 19 sept. 1658, 1 p.in-4, cachets et soies. Raccommodée dans les plis.
CAT_000328_e213_d1	L. a. s., en français, au comte de Césolles; Nice, 1834, 1 p.in-8.
CAT_000328_e214_d1	Let. sig. au comte de Liancourt: Barcelone, 10 nov. 1835, 1 p.in-fol. Légères déchirures dans la marge blanche.
CAT_000328_e215_d1	L. a. s. à un peintre; Maillane, 31 mai 1888, 3 p.in-8.
CAT_000328_e216_d1	L. a. s. ; Paris, 30 avril 1806, 1 p.in-4.
CAT_000328_e217_d1	L. a. s. à une dame, 1 p.in-8. Jolie lettre.
CAT_000328_e218_d1	L. a. s. à Louis Ulbach, 2 p.in-8. Jolie lettre.
CAT_000328_e219_d1	L. a. s.; Montpellier, 1er oct. 1852, 2 p. 1/2in-8.
CAT_000328_e220_d1	Pièce sig. : Paris, 31 mars 1695, 1 p. 1/2in-fol. Très rare.
CAT_000328_e221_d1	L. a. s., en français, au baron de Constant, maréchal de l'armée des Pays-Bas, à Paris; Paris, 19 août 1815, 1 p.in-4.
CAT_000328_e222_d1	L. a. s., Kristiania, 1er nov. 1889, 3 p.in-8. Belle lettre.
CAT_000328_e223_d1	Let. sig. Bonaparte, écrite par Bourrienne à Berthier; Paris, 20 germinal an X, 1/2 p.in-4, vignette de Roger. Légèrement écornée dans la partie blanche.
CAT_000328_e224_d1	L. a. s. à un général; Compiègne. 5 déc. 1858, 1 p 1/4 in-8. Papier à son chiffre. Jolie lettre.
CAT_000328_e225_d1	L. a. s. ; Cambden Place, Chislehurst, 18 janvier 1879, 3 p.in-8. Jolie lettre. Très rare.
CAT_000328_e226_d1	Pièce sig. avec 2 lig. aut. ; Paris, 9 ventôse an XII, 1 p.in-4.
CAT_000328_e227_d1	L. a. s. à un général; Senlis, 5 juin 1878, 2 p. 2/3in-8 Jolie lettre.
CAT_000328_e228_d1	Pièce sig.; Paris, 19 nov. 1782, 2/3 de p.in-4.
CAT_000328_e229_d1	Let. sig. au prince de Salm-Salm; L. a. Haye, 25 novembre 1771, 1 p.in-fol.
CAT_000328_e230_d1	Let. sig. au comte de Bondy; Tuileries, 1er mars 1832, 1/2 p.in-4.
CAT_000328_e231_d1	L. a. s., en français, 23 nov. 1872, 4 p.in-8. Papier à son chiffre.
CAT_000328_e232_d1	1° Let. sig., en français, à Beulé, de l'Acad. fr., Athènes, 23 juillet 1855, 1 p.in-fol., à mi-marge.-2° L. a. s. de Beulé au roi Othon; 1855, 2 p. in-fol.
CAT_000328_e233_d1	L. a. s.; Clichy, 1895, 1/2 p.in-4.
CAT_000328_e234_d1	L. a. s. ; 14 oct. 1882, 1 p.in-8.
CAT_000328_e235_d1	Pièce sig. ; 1705, 1/2 p.in-fol. Très rare. Belle pièce.
CAT_000328_e236_d1	le célèbre général des protestants pour le Castrais et l'Albigeois-Pièce sig. sur vélin, Castres (Tarn), 25 janvier 1576, in-fol. obl. Rare.
CAT_000328_e237_d1	L. a. s., 1 p.in-8.
CAT_000328_e238_d1	L. a. s., en français, à sa soeur Joséphine Pellico ; Turin, 22 mai 1848, 3 p.in-8.
CAT_000328_e239_d1	L. a. s., 2 p.in-4. Belle lettre.
CAT_000328_e240_d1	L. a. s. au conventionnel Richard, membre du Comité du Salut public; Bruxelles, 20 brumaire an III, 1 p.in-8.
CAT_000328_e241_d1	Ange Braschi), pape célèbre, mort prisonnier à Valence (Drôme) en 1798. Let. sig. à la marquise Romagnoli; Rome. 1794, 2 p. 1/4. in-4. Belle lettre.
CAT_000328_e242_d1	L. a. s.; Blois, 10 juin 1617, 1 p.in-fol.
CAT_000328_e243_d1	L. a. s. au duc de Saint-Simon; 1711. 1 p.in-4.
CAT_000328_e244_d1	L. a. s. à la comtesse…; 2 août 1882, 2 p.in-4. Jolie lettre.
CAT_000328_e245_d1	L. a. s. à un libraire de Venise; Rome, 21 juin 1722, 4 p.in-4.
CAT_000328_e246_d1	Let. sig., en français; devant Sébastopol, 13 fév. 1855, 1 p. 1/4in-4. Belle lettre. 7 »
CAT_000328_e247_d1	L. a. s., comme gouverneur général de l'Algérie, à un général; Alger, 5 oct. 1853, 6 p. 1/4in-8.
CAT_000328_e248_d1	L. a. s. à Curner; 25 mars 1837, 1 p. petit in-8. Légère déchirure. Curieuse.
CAT_000328_e249_d1	L. a. s., 1 p.in-8.
CAT_000328_e250_d1	L. a. s., 1 p. 2/3in-8. Belle lettre.
CAT_000328_e251_d1	L. a. s., 1 p. 1/2in-8. Papier à son chiffre.
CAT_000328_e252_d1	L. a. s.; Baveno (près Novare, Italie), 28 sept. 1872, 2 p.in-8. Jolie lettre.
CAT_000328_e253_d1	L. a. s.; 1710, 1 p.in-4. Belle lettre. Rare.
CAT_000328_e254_d1	L. a. s.; Vichy, 1893, 1. in-8.
CAT_000328_e255_d1	L. a. s. à Charpentier, secrétaire du cardinal de Richelieu, 1 p.in-fol., cachets à ses armes. Rare.
CAT_000328_e256_d1	L. a. s.; 14 nov. 1777, 2 p.in-4. Belle lettre.
CAT_000328_e257_d1	L. a. s. à Bosc, 1/2 p.in-4.
CAT_000328_e258_d1	L. a. s. au général…; Paris, 10 février 1876. 3 p. 1/2in-18. Intéressante lettre politique.
CAT_000328_e259_d1	L. a. s. à l'archevêque de Bordeaux (Du Bois de Sauzai); Rome, 31 août 1820, 2 p.in-4.
CAT_000328_e260_d1	L. a. s. à un colonel; Nohant, 9 janvier 1866, 2 p. 1/2in-8. Belle lettre.
CAT_000328_e261_d1	L. a. s.,
CAT_000328_e262_d1	Let. sig. avec un post-scriptum de 10 lignes aut., en français, au marquis de Saint-Thomas, premier ministre du duc de Savoie; Parme. 1662, 1 p.in-fol. Cachet et soies. Très belle lettre. Rare.
CAT_000328_e263_d1	Pièce sig., sig. aussi par Philippe de Fouilleuse, seigneur de Flavacour, gouverneur de Gisors. 5 février 1621. 2 p.in-fol.
CAT_000328_e264_d1	1° 2 pièces aut. sig.; Strasbourg, 1801-1806, 2 p.in-4 et in-8.-2° 3 pièces concernant ses ouvrages, 17 p. in-4 et in-8.-3°2 l. a. s. de F. Schweighauser; Strasbourg, 1843-1854, 6 p. in-8. Intéressant dossier.
CAT_000328_e265_d1	Fin de lettre aut. à sa fille Mme de Grignan; aux Rochers, 12 août 1685, 3 p.in-4, suivie de 2 pages aut. d'Emmanuel de Coulanges.
CAT_000328_e266_d1	L. a. s. , 1 p. 1/2in-8.
CAT_000328_e267_d1	L. a. s. à Duvau; Genève, 25 sept. 1806, 4 p. pl. in-8. Intéressante.
CAT_000328_e268_d1	Pièce sig.; 27 janv. 1674, 2 p.in-fol.
CAT_000328_e269_d1	Let. sig. 2 fois au général Darricau ; Hagetmau (Landes), 27-28 février 1814, 3 p.in-4, cachet.
CAT_000328_e270_d1	Pièce sig. ; Saint-Germain-en-Laye, 1er avril 1670, 1 p.in-fol.; légère dé chirure atteignant le texte.
CAT_000328_e271_d1	L. a. s.; Rome, sept. 1616, 3 p. 1/2in-fol., cachet. Rare.
CAT_000328_e272_d1	Pièce sig.; Varsovie, 1786, 1 p.in-fol. obl. Jolie sceau.
CAT_000328_e273_d1	Let. sig., Paris, 7 mars 1610, 1 p.in-fol. Belle lettre.
CAT_000328_e274_d1	L. a. s., 1 p.in-8. Relative à une représentation de Louis XI.
CAT_000328_e275_d1	Let. sig., comme ministre des Relations extérieures, Paris, 23 pluviôse an VII. 2 p.in-fol., tête imp., vignette.
CAT_000328_e276_d1	L. a. s. au chevalier de Pougens; Chimay, 30 déc. 1831, 1 p. 3/4in-8.
CAT_000328_e277_d1	L. a. s. à M. de la Ramée; Paris, 21 août 1637, 1 p. pl. in-fol. Cachets à ses armes. Rare.
CAT_000328_e278_d1	L. a. s., au comte de Maurepas ; L. a. Motte Tilly, 9 sept. 1774, 1 p.in-4.
CAT_000328_e279_d1	Let. sig. à M. d'Ormesson, Vernie (Sarthe), 16 août 1739, 3 p.in-4.
CAT_000328_e280_d1	L. a. s.; Versailles, 14 juillet 1872, 1 p.in-8. Jolie lettre.
CAT_000328_e281_d1	L. a. s. au pasteur Thouron. 1/2 p.in-4.
CAT_000328_e282_d1	Pièce sig. ; Salzwe lel (Marche de Brandebourg), 30 janv 1642, 1 p.in-fol., cachet à ses armes bien conservé.
CAT_000328_e283_d1	1° Let. sig. à M. de Fontette; Paris, 28 mai 1774, 1/2 p.in-4.-2° Prière pour obtenir l'indifférence, traduite de l'anglais de Madame Gréville, pièce aut., 1 p. 2/3 in-4. Belles pièces.
CAT_000328_e284_d1	Pièce sig. ; Bragny (Saône-et-Loire), 5 jandont une enlevant plusieurs fins de lignes. Rare.
CAT_000328_e285_d1	L. a. s. ; 6 août 1888, 1 p. 1/2in-8.
CAT_000328_e286_d1	Let. sig. au général Durutte; Cassel, 29 prairial an X, 1 p.in-fol.
CAT_000328_e287_d1	Let. sig. au Chapitre de Saint-Dié ; Joinville, 21 juin 1503, 1 p.in-4.
CAT_000328_e288_d1	L. a. s. à M. du Hirel, gouverneur de Lamballe; Vannes, 4 juillet 1614, 1 p.in-8, cachets et soies. Jolie lettre.
CAT_000328_e289_d1	L. a. s., 1/2 p.in-8.
CAT_000328_e290_d1	Let. sig., en français, à bord du Prince, 6 nov. 1813, 1 p. 1/2in-fol.
CAT_000328_e291_d1	L. a. s. ; Péra-lez-Constantinople, 6 ventôse an IV, 1 p. 1/2in-4. Belle lettre.
CAT_000328_e292_d1	L. a. s. ; Paris, 1720, 3 p.in-8. Un peu tachée.
CAT_000328_e293_d1	L. a. s. à Mme Seghers (femme du célèbre violoniste), 1 p. 1/2in-8. Très jolie lettre.
CAT_000328_e294_d1	Pièce sig. sur vélin avec 2 lig. aut. ; sig. aussi deux fois par François de Morreton, son aide de camp; à l'armée d'Allemagne, 26 juin 1693, 2 p.in-4 obl.
CAT_000328_e295_d1	L. a. s. au duc de Bouillon (H. de la Tour d'Auvergne, vicomte de Turenne, ambassadeur près d'Elisabeth, reine d'Angleterre); Paris, 18 juin 1597, 2 p.in-fol., cachets à ses armes.
CAT_000328_e296_d1	Métaphisique, pièce aut.; 1 p.in-4.
CAT_000328_e297_d1	L. a. s., en français, au musicien Chelard, 1 p.in-8. Fragments de cachet.
CAT_000328_e298_d1	L. a. s. à un général; 7 janvier 1881, 1 p.in-8. Belle lettre.
CAT_000328_e299_d1	L. a. s.; Paris, 22 avril 1887, 1 p. 3/4in-8.
CAT_000328_e300_d1	Sa carte de visite avec 6 lig. aut. sig.
CAT_000328_e301_d1	Pièce en latin sur vélin; 4 nov. 1410, in-4 obl.
CAT_000328_e302_d1	Pièce sur vélin; L. a. Rochelle (Charente -Inférieure), 11 mars 1387 (1388). in-4 obl.
CAT_000328_e303_d1	2 pièces originales sur vélin; Rouen, 26-27 sept. 1438, 2 p.in-4 obl.
CAT_000328_e304_d1	1 billet de 100 livres tournois et 4 billets de 10 livres de la banque de Law; 1720, 5 p.in-8 obl.
CAT_000328_e304bis_d1	3 pièces originales sur vélin, dont deux avec armoiries peintes, sig. par Louis XIV (du secrétaire de la main) Leblanc, Voyer-d'Argenson et Charles d'Hozier; 1719, 4 p. in-fol. et in-4, cachet, sceau pendant.
CAT_000328_e305_d1	L. a. s. d'Hugues de Bulleux, (seigneur de Franqueville, châtelain du château d'Aire, maître d'hôtel de Marguerite d'Autriche, puis gentilhomme servant de Marie, reine de Hongrie. Il en est souvent parlé dans la correspondance de l'empereur Maximilien avec sa fille, à Marguerite d'Autriche, gouvernante des Pays-Bas; Paris, 8 juin (1519), 1 p. 1/2in-fol. Raccommodage dans une marge. Un peu tachée d'eau.
CAT_000328_e306_d1	Pièce sur vélin; Harfleur, 12 juillet 1838, in-4 obl.
CAT_000328_e307_d1	Pièce originale sur vélin; Angoulêine, 5 juin 1347, in-4 obl.
CAT_000328_e308_d1	Pièce originale sur vélin de Guillaume Le Bouthillier, sénéchal d'Angoulême, « gentil chevalier d'Auvergne », au dire de Frois-sart; Angoulême, 7 avril 1385, in-4 obl.
CAT_000328_e309_d1	Pièce originale sur vélin ; Paris, 9 octobre 1593, 1 p.in-fol. obl.
CAT_000328_e310_d1	Pièce originale sur vélin; Malines, 20 oct, 1530, gr. in-fol. Légèrement trouée.
CAT_000328_e311_d1	Pièce en latin sur vélin; Clermont-Ferrand, 12 septembre 1374, in-8 obl.
CAT_000328_e312_d1	Pièce originale sur vélin; Nantes, 23 avril 1539, grand in-fol. obl.
CAT_000328_e313_d1	Pièce sur vélin; Fougères, 1662, 6 p. 1/2in-fol.
CAT_000328_e314_d1	Pièce originale sur vélin; 5 août 1355, in-4 obl.
CAT_000328_e315_d1	Carte noucelle de l'Isle de Corse, dressée d'après une grande carte manuscrite levée sur les lieux par ordre de M. le Maréchal de Maillebois, par Robert de Vaugondy; Paris, 1768, Om61 sur 0m46, montée sur toile.
CAT_000328_e316_d1	Pièce sig. par toutes les autorités de Vienne; 3 sept. 1783. 5 p.in-fol.
CAT_000328_e317_d1	L. a. s. de la marquise de Rosen, née de Grammont, belle-fille du maréchal, au cardinal de Fleury; Belleville, 13 déc. 1737, 2 p.in-4.
CAT_000328_e318_d1	Pièce sur vélin; 26 mars 1436 (1437), in-8 obl.
CAT_000328_e319_d1	Charte sur vélin; Toul, mai 1234, in-4.
CAT_000328_e320_d1	2 pièces originales sur vélin, dont une sig. par Jean et Antoine de Boisjourdain; Le Mans, 1576.-Nantes, 1597, 4 p.in-fol.
CAT_000328_e321_d1	Pièce sur vélin; Dieppe, 1er octobre 1356, in-4 obl , un peu tachée.
CAT_000328_e322_d1	Pièce originale sur vélin; Falaise. 4 juin 1436, in-4 obl.
CAT_000327_e1_d1	-Let. sig. avec la souscript. aut. à Philiope II, roi d'Espagne; Hulst, 17 août 1596, 1 p.in-fol., cachet.
CAT_000327_e2_d1	L. a. s., comme commandant supérieur de la place de Mayence, au général en chef Augereau ; Mayence, 21 thermidor an VIII, 3 p.in-fol.
CAT_000327_e3_d1	P. a. s. ; Paris, 6 janvier 1826, 1 p.in-4.
CAT_000327_e4_d1	Let. sig. au roi Charles IX: Bayonne, 20 août 1570, 1 p.in-fol. Rare.
CAT_000327_e5_d1	L. a. s., comme ambassadeur à Constantinople, à Verninac de Saint-Maur, son prédécesseur; Tatar-Bazardjik, 3e jour complémentaire an IV (19 janvier 1796), 3 p. 1/2in-fol.
CAT_000327_e6_d1	L. a. s. au général Ernouf, à Bâle; Winterthur, 29 germ. an VII, 1 p.in-fol., cachet.
CAT_000327_e7_d1	L. a. s.; Twickenham, 6 juin 1858, 1 p. 1/2in-8. Légère déchirure enlevant un mot.
CAT_000327_e8_d1	5 l. a. s. de ses initiales à Maurice Guérard; Claremont et Twickenham, 1849-62, 16 p.in-8.
CAT_000327_e9_d1	Let. sig. ; Biscara, 1844, 1 p.in-4.
CAT_000327_e10_d1	L. a. s. au général Labitte; Péra, 5 fév. 1851, 4 p.in-8.
CAT_000327_e11_d1	25 lettres aut. sig., dont 2 de ses initiales et 2 billets aut. à la comtesse de Molènes; 31 pagesin-8 et in-18, papier à son chiffre avec sa devise Never More, rel.
CAT_000327_e12_d1	P. a. s. , 2 p.in-4.
CAT_000327_e13_d1	L. a. s. à un écrivain; Paris, 24 fév. 1896, 1 p.in-8 obl.
CAT_000327_e14_d1	Pièce sig. ; février 1621, 2/3 de p.in-fol.
CAT_000327_e15_d1	L. a. s. comme représentant du peuple en mission dans les Hautes, Basses-Alpes et la Drôme; Gap, 15 frimaire an II, 1 p. 1/2in-fol. Intéressante.
CAT_000327_e16_d1	Let. sig. avec 2 pages aut. au comte de Guerchy; Versailles, 17 juillet 1758, 6 p. in-4.
CAT_000327_e17_d1	Pièce sig. sur vélin; 3 avril 1603, 1 p.in-4 obl.
CAT_000327_e18_d1	L. a. s. à M. Alf. de Valois; Passy, 27 mai 1849, 4 p.in-8.
CAT_000327_e19_d1	L. a. s. à Choudens, 1 p.in-18.
CAT_000327_e20_d1	L. a. s. à Son Excellence…; Orléans, 13 mai 1805, 3 p.in-4.
CAT_000327_e21_d1	Let. sig. avec la souscription aut. à Jacq. Spon; Paris, 15 février 1677, 3 p.in-4. Traces de cachet. Rare.
CAT_000327_e22_d1	Let. sig. au général Victor; Varsovie, 6 janvier 1806, 1/2 p.in-fol.
CAT_000327_e23_d1	L. a. s.: Paris, 6 mai 1816, 1 p. 1/2in-4.
CAT_000327_e24_d1	L. a. s. à un général; Vérone, 9 brumaire an V, 3 p.in-4.
CAT_000327_e25_d1	Let. sig. à Cardin Le Bret, comte de Selles, intendant d'Aix : Saint-Germain-en-Laye, 26janvier 1710, 7 p.in-4.
CAT_000327_e26_d1	P. a. s.; 17 oct. 1873, 1 p.in-18 obl.
CAT_000327_e27_d1	P. a. s.; 1814, 1/2 p.in-32.
CAT_000327_e28_d1	L. a. s. au citoyen Cajalis-Lavaud; Paris, 29 brumaire an IV, 1 p. 1/4in-4, cachet à son chiffre et aux armes de la République très bien conservé.
CAT_000327_e29_d1	Pièce aut. sig.,; an VI, 2 p.in-4.
CAT_000327_e30_d1	L. a. s. à son oncle le prince Félix Baciocchi, à Bologne; Florence, 1er janvier 1831, 1 p.in-4. Belle lettre. Rare.
CAT_000327_e31_d1	L. a. s. ; Paris, 23 déc. 1895, 2 p.in-18 obl.
CAT_000327_e32_d1	Pièce aut. sig.; quartier-général de Rotterdam, 18 pluviôse au III, 1 p.in-fol.
CAT_000327_e33_d1	Janiquette, manuscrit autog. sig. de 85 pagesin-16; vers 1842, rel. Rare
CAT_000327_e33_d2	On a joint une lettre autog. sig. de M. Jules Claretie; 1887, où il semble croire que Janiquette est une nouvelle inédite de Petrus Borel, 1 page 1/2in-8.
CAT_000327_e34_d1	L. a. s. à M. Maré, ancien notaire à Chaumont-en-Bassigny; Paris, 12 avril 1757, 2 p. 1/4in-4, cachet camée. Belle lettre. Très rare.
CAT_000327_e35_d1	L. a. s., comme commandant l'armée de la Moselle; camp de l'Eglise, près Neufchâteau. 20 juillet 1690, 2 p.in-4. Belle lettre.
CAT_000327_e36_d1	L. a. s.; Paris, 7 août 1864, 1 p.in-8.
CAT_000327_e37_d1	L. a. s. au médecin Ch. Spon, à Lyou; Paris, 6 mai 1642, 1 p.in-fol., cachet. Légères déchirures.
CAT_000327_e38_d1	Pièce sig., sig. aussi par les conventionnels Amar. Bernard, Legendre, Le Vasseur de la Meurthe, Louis du Bas-Rhin, Mathieu et Monmayou, comme membres du Comité ée Sûreté générale; Paris, 5 vendémiaire an III, 1/2 p.in-fol., cachet.
CAT_000327_e39_d1	L. a. s.; Florence (1884), 1 p.in-8. Très belle lettre.
CAT_000327_e40_d1	Let. sig., sig. aussi par François de Melun à Marguerite d'Autriche; Bois-le-Duc, 12 juin 1509, 1 p.in-4.
CAT_000327_e41_d1	Let. sig. à Macdonald, janv 1827, 2 p. 1/2in-fol., tête imp., vignette.
CAT_000327_e42_d1	Pièce aut. sig. deux fois; Rostock, (Mecklembourg), 23 août 1812, 1 p.in-4, cachet.
CAT_000327_e43_d1	Les Fugitifs, manuscrit autographe, 20 pagesin-4.- On a joint un autre manuscrit non autographe, avec variantes sur le même sujet, 12 pages in-fol., rel
CAT_000327_e44_d1	L. a. s.; Broglie (Eure), 22 juillet 1894, 2 p. 1/4in-8.
CAT_000327_e45_d1	Let. sig., sig. aussi par Marie Favart. Clémentine Jouassain, Edile Riquier et Marie Royer; sept. 1870, 1. in-8.
CAT_000327_e46_d1	Let. sig.; Quartier-général de L. a. Haye, 15 prairial an VII, 1 p.in-fol., tête imp. Belle lettre.
CAT_000327_e47_d1	L. a. s.; Paris, 29 août 1890, 1 p. 1/2in-8. Jolie lettre.
CAT_000327_e48_d1	L. a. s., en anglais; Chelsea, 1816, 4 p.in-4.-Très belle lettre.
CAT_000327_e49_d1	Pièce sig., en français, Paris, 28 février 1794, 1 p.in-4.
CAT_000327_e50_d1	Let. sig.; Montbard, 20 août 1784,2/3 de p.in-4.
CAT_000327_e51_d1	L. a. s. à Mme Ladureau, à Orléans; Excideuil, 12 février 1816, 2 p. 1/2in-4.
CAT_000327_e52_d1	Let. sig., sig. aussi par les conventionnels Brisson, Humbert, Garos et Ramel. Paris, 22 vendémiaire an III, tête imp., vignette.
CAT_000327_e53_d1	L. a. s. à M. Chéguillaume, à Nautes; Lille, 14 mai 1822, 1 p.in-4. Légères piqures de vers.
CAT_000327_e54_d1	L. a. s. à l'Epine de Châteuneuf ; (Hambourg), 8août (1893), 3 p.in-8.
CAT_000327_e55_d1	Let. sig., comme ministre de l'Intérieur, au baron Descorches; Paris, 19 avril 1815, 1 p.in-4.
CAT_000327_e56_d1	L. a. s. (signature rongée), en italien, à Jérôme Torraro à Venise; Paris, 5 juillet 169..; 2 p.in-fol. Légères taches.
CAT_000327_e57_d1	L. a. s. à M. de Crémilles; Paris, 6 avril 1760, 1p. in-4.
CAT_000327_e58_d1	L. a. s. à un colonel; Paris, 29 février 1837, 4 p. pl. in-4.
CAT_000327_e59_d1	Album de croquis et de notes aut., 92 p.in-8 obl. Curieuse pièce.
CAT_000327_e60_d1	L. a. s. ; Paris, 8 février 1814, 1/2 p.in-fol.
CAT_000327_e61_d1	L. a. s. au général Kleber; quartier-général de Neus (armée de Sambre-et-Meuse), 12 fructidor an III, 3 p. pl. in-fol., tête imp., vig.
CAT_000327_e62_d1	L. a. s. Ch.; L. a. Contrie, 2 p. 2/3in-18, un peu jaunie. On a joint son appel imp. aux volontaires de l'Ouest; oct. 1870, 2 p. in-8.
CAT_000327_e63_d1	Pièce sig., contresig. par le prince de Polignac ; Saint-Cloud, 18 juillet 1830, 1 p. 1/2in-fol.
CAT_000327_e64_d1	Let. sig., en français, au contrôleur général des finances Carron; Turin, 21 mai 1667, 1/2 p.in-fol.
CAT_000327_e65_d1	Pièce sig., contresignée par le marquis de Villamarina; Turin, 10 octobre 1832, 1 p. gr. in-fol., tête imp., cachet.
CAT_000327_e66_d1	Let. aut. à M. Léger, 1 p.in-18, cachet.
CAT_000327_e67_d1	Pièce sig., sig. aussi par Le Sueur, comme surintendant de la musique du Roi; Paris, 23 juillet 1825, 1 p.in-fol. obl.
CAT_000327_e68_d1	Pièce sig. avec 6 lig. aut.; Paris, 31 janvier 1829, 6 p. 1/4in-fol.
CAT_000327_e69_d1	L. a. s. à la marquise de Salvo; Arncia, près Albano, 24 oct. 1874, 4 p. pl. in-8. Très belle lettre.
CAT_000327_e70_d1	Let. sig.; Grenoble, 11 janvier 1792, 1 p.in-4.
CAT_000327_e71_d1	Pièce sig. sur vélin; Paris, 1736, 1 p.in-fol. obl., cachet à ses armes.
